underlying_symbol,quote_datetime,sequence_number,root,expiration,strike,option_type,exchange_id,trade_size,trade_price,trade_condition_id,canceled_trade_condition_id,best_bid,best_ask,underlying_bid,underlying_ask,number_of_exchanges,{exchange,bid_size,bid,ask_size,ask}[number_of_exchanges]
^VIX,2016-06-01 09:31:58.325,1773034,VIX,2016-06-15,15.000,P,5,87,0.5000,0,0,0.5000,0.5500,15.1750,15.1750,1,5,10,0.5000,19072,0.5500
^VIX,2016-06-01 09:32:09.775,1844963,VIX,2016-06-15,15.000,P,5,10,0.5000,0,0,0.4500,0.5500,15.1750,15.1750,1,5,3643,0.4500,19072,0.5500
^VIX,2016-06-01 09:32:33.250,2078287,VIX,2016-06-15,15.000,P,5,13,0.5000,0,0,0.4500,0.5000,15.2250,15.2250,1,5,6951,0.4500,1447,0.5000
^VIX,2016-06-01 09:39:13.525,4778963,VIX,2016-06-15,15.000,P,5,90,0.4000,0,0,0.4000,0.5000,15.2500,15.2500,1,5,16171,0.4000,18783,0.5000
^VIX,2016-06-01 09:39:14.475,4782136,VIX,2016-06-15,15.000,P,5,5,0.4500,106,0,0.4000,0.4500,15.2500,15.2500,1,5,16171,0.4000,4,0.4500
^VIX,2016-06-01 09:39:14.475,4782154,VIX,2016-06-15,15.000,P,5,5,0.4400,106,0,0.4000,0.4500,15.2500,15.2500,1,5,16171,0.4000,4,0.4500
^VIX,2016-06-01 09:39:24.500,71937950,VIX,2016-06-15,15.000,P,5,90,0.4500,0,0,0.4000,0.5000,15.2500,15.2500,1,5,16171,0.4000,15864,0.5000
^VIX,2016-06-01 09:41:30.875,5501056,VIX,2016-06-15,15.000,P,5,100,0.5000,0,0,0.4500,0.5000,15.2250,15.2250,1,5,7943,0.4500,2402,0.5000
^VIX,2016-06-01 09:56:24.150,11249158,VIX,2016-06-15,15.000,P,5,900,0.4500,35,0,0.4000,0.5000,15.2000,15.2000,1,5,17573,0.4000,21573,0.5000
^VIX,2016-06-01 09:56:35.450,78462625,VIX,2016-06-15,15.000,P,5,612,0.4400,35,0,0.4000,0.4500,15.2000,15.2000,1,5,15940,0.4000,1088,0.4500
^VIX,2016-06-01 09:56:51.575,11497104,VIX,2016-06-15,15.000,P,5,690,0.4300,35,0,0.4000,0.4500,15.2250,15.2250,1,5,13884,0.4000,3924,0.4500
^VIX,2016-06-01 09:57:11.225,11595504,VIX,2016-06-15,15.000,P,5,558,0.4300,35,0,0.4000,0.4500,15.2250,15.2250,1,5,11926,0.4000,4961,0.4500
^VIX,2016-06-01 09:57:11.225,11595608,VIX,2016-06-15,15.000,P,5,4980,0.4300,35,0,0.4000,0.4500,15.2250,15.2250,1,5,11786,0.4000,5061,0.4500
^VIX,2016-06-01 10:00:11.550,13335396,VIX,2016-06-15,15.000,P,5,100,0.4500,0,0,0.4000,0.5000,15.2000,15.2000,1,5,9368,0.4000,4555,0.5000
^VIX,2016-06-01 10:02:59.725,2028534424,VIX,2016-06-15,15.000,P,5,2,0.4500,0,0,0.4000,0.5000,15.2000,15.2000,1,5,6986,0.4000,23007,0.5000
^VIX,2016-06-01 10:48:19.250,32483687,VIX,2016-06-15,15.000,P,5,135,0.5000,0,0,0.4500,0.5000,15.1250,15.1250,1,5,14021,0.4500,135,0.5000
^VIX,2016-06-01 11:05:56.425,38933327,VIX,2016-06-15,15.000,P,5,17,0.6000,0,0,0.6000,0.6500,14.8750,14.8750,1,5,288,0.6000,12301,0.6500
^VIX,2016-06-01 11:06:07.200,39016293,VIX,2016-06-15,15.000,P,5,17,0.6000,0,0,0.6000,0.6500,14.8750,14.8750,1,5,283,0.6000,18246,0.6500
^VIX,2016-06-01 11:06:07.200,844322740,VIX,2016-06-15,15.000,P,5,17,0.6000,0,0,0.6000,0.6500,14.8750,14.8750,1,5,283,0.6000,18263,0.6500
^VIX,2016-06-01 11:06:07.200,39016492,VIX,2016-06-15,15.000,P,5,17,0.6000,0,0,0.6000,0.6500,14.8750,14.8750,1,5,283,0.6000,18263,0.6500
^VIX,2016-06-01 11:06:08.350,106139120,VIX,2016-06-15,15.000,P,5,17,0.6000,0,0,0.6000,0.6500,14.8750,14.8750,1,5,300,0.6000,16828,0.6500
^VIX,2016-06-01 11:13:03.225,443924502,VIX,2016-06-15,15.000,P,5,17,0.6000,0,0,0.6000,0.6500,14.7750,14.7750,1,5,283,0.6000,11348,0.6500
^VIX,2016-06-01 11:13:17.425,242678476,VIX,2016-06-15,15.000,P,5,2,0.6000,0,0,0.5500,0.6000,14.7750,14.7750,1,5,6908,0.5500,15,0.6000
^VIX,2016-06-01 11:13:21.775,41375477,VIX,2016-06-15,15.000,P,5,17,0.6000,0,0,0.6000,0.6500,14.7750,14.7750,1,5,283,0.6000,11915,0.6500
^VIX,2016-06-01 11:13:30.100,41406985,VIX,2016-06-15,15.000,P,5,17,0.6000,0,0,0.6000,0.6500,14.7750,14.7750,1,5,285,0.6000,14208,0.6500
^VIX,2016-06-01 11:13:30.100,41407006,VIX,2016-06-15,15.000,P,5,17,0.6000,0,0,0.6000,0.6500,14.7750,14.7750,1,5,285,0.6000,14208,0.6500
^VIX,2016-06-01 11:13:30.100,41407139,VIX,2016-06-15,15.000,P,5,17,0.6000,0,0,0.6000,0.6500,14.7750,14.7750,1,5,251,0.6000,14191,0.6500
^VIX,2016-06-01 11:14:26.000,41662983,VIX,2016-06-15,15.000,P,5,34,0.6000,0,0,0.5500,0.6000,14.7750,14.7750,1,5,19011,0.5500,785,0.6000
^VIX,2016-06-01 11:14:26.000,108771912,VIX,2016-06-15,15.000,P,5,6,0.6000,0,0,0.5500,0.6000,14.7750,14.7750,1,5,19011,0.5500,745,0.6000
^VIX,2016-06-01 11:14:26.000,242989683,VIX,2016-06-15,15.000,P,5,129,0.6000,0,0,0.5500,0.6000,14.7750,14.7750,1,5,19111,0.5500,616,0.6000
^VIX,2016-06-01 11:14:37.150,41736545,VIX,2016-06-15,15.000,P,5,6,0.6000,0,0,0.5500,0.6000,14.7750,14.7750,1,5,19146,0.5500,610,0.6000
^VIX,2016-06-01 11:14:37.500,41743660,VIX,2016-06-15,15.000,P,5,9,0.6000,0,0,0.5500,0.6000,14.7750,14.7750,1,5,20107,0.5500,601,0.6000
^VIX,2016-06-01 11:15:52.775,42189203,VIX,2016-06-15,15.000,P,5,564,0.6000,0,0,0.5500,0.6500,14.7750,14.7750,1,5,12915,0.5500,9984,0.6500
^VIX,2016-06-01 11:15:52.775,109298147,VIX,2016-06-15,15.000,P,5,37,0.6000,0,0,0.5500,0.6500,14.7750,14.7750,1,5,12959,0.5500,9984,0.6500
^VIX,2016-06-01 11:18:26.550,43129620,VIX,2016-06-15,15.000,P,5,6,0.6000,0,0,0.6000,0.6500,14.8000,14.8000,1,5,73,0.6000,15329,0.6500
^VIX,2016-06-01 11:18:26.600,43131753,VIX,2016-06-15,15.000,P,5,10,0.6000,0,0,0.6000,0.6500,14.8000,14.8000,1,5,63,0.6000,17903,0.6500
^VIX,2016-06-01 11:43:15.900,50302975,VIX,2016-06-15,15.000,P,5,4,0.5500,0,0,0.5000,0.6000,14.9500,14.9500,1,5,6883,0.5000,16318,0.6000
^VIX,2016-06-01 11:44:15.325,50598644,VIX,2016-06-15,15.000,P,5,4675,0.5700,106,0,0.5500,0.6000,14.9500,14.9500,1,5,281,0.5500,15177,0.6000
^VIX,2016-06-01 12:05:12.025,55764066,VIX,2016-06-15,15.000,P,5,525,0.6300,35,0,0.6000,0.6500,14.8250,14.8250,1,5,340,0.6000,18823,0.6500
^VIX,2016-06-01 12:06:20.975,56081992,VIX,2016-06-15,15.000,P,5,175,0.6300,35,0,0.6000,0.6500,14.8500,14.8500,1,5,11278,0.6000,2681,0.6500
^VIX,2016-06-01 12:07:19.775,56468492,VIX,2016-06-15,15.000,P,5,250,0.6500,0,0,0.6500,0.7000,14.8000,14.8000,1,5,54,0.6500,20282,0.7000
^VIX,2016-06-01 12:10:33.400,57381368,VIX,2016-06-15,15.000,P,5,80,0.6200,35,0,0.6000,0.6500,14.7750,14.7750,1,5,18720,0.6000,8,0.6500
^VIX,2016-06-01 13:01:55.600,68380138,VIX,2016-06-15,15.000,P,5,250,0.7000,0,0,0.6500,0.7500,14.6750,14.6750,1,5,10217,0.6500,23977,0.7500
^VIX,2016-06-01 13:02:49.575,1436303,VIX,2016-06-15,15.000,P,5,50,0.6500,35,0,0.6500,0.7000,14.6750,14.6750,1,5,12206,0.6500,53,0.7000
^VIX,2016-06-01 13:03:14.800,68597991,VIX,2016-06-15,15.000,P,5,100,0.6500,35,0,0.6500,0.7000,14.6750,14.6750,1,5,12206,0.6500,71,0.7000
^VIX,2016-06-01 13:03:14.800,1489127,VIX,2016-06-15,15.000,P,5,50,0.6500,35,0,0.6500,0.7000,14.6750,14.6750,1,5,12206,0.6500,71,0.7000
^VIX,2016-06-01 13:06:43.600,69110181,VIX,2016-06-15,15.000,P,5,82,0.7000,0,0,0.6500,0.7500,14.6750,14.6750,1,5,12152,0.6500,13484,0.7500
^VIX,2016-06-01 13:48:45.725,77083581,VIX,2016-06-15,15.000,P,5,5,0.5800,35,0,0.5500,0.6000,14.8500,14.8500,1,5,10637,0.5500,340,0.6000
^VIX,2016-06-01 13:54:06.750,78018834,VIX,2016-06-15,15.000,P,5,103,0.6000,0,0,0.6000,0.6500,14.8500,14.8500,1,5,300,0.6000,18262,0.6500
^VIX,2016-06-01 13:54:11.225,78026986,VIX,2016-06-15,15.000,P,5,396,0.6000,0,0,0.5500,0.6500,14.8500,14.8500,1,5,7678,0.5500,18262,0.6500
^VIX,2016-06-01 13:54:14.775,78034183,VIX,2016-06-15,15.000,P,5,394,0.6000,0,0,0.5500,0.6500,14.8500,14.8500,1,5,7890,0.5500,18262,0.6500
^VIX,2016-06-01 13:54:20.175,78043026,VIX,2016-06-15,15.000,P,5,300,0.6000,0,0,0.5500,0.6500,14.8250,14.8250,1,5,8478,0.5500,18861,0.6500
^VIX,2016-06-01 13:54:30.825,78065187,VIX,2016-06-15,15.000,P,5,253,0.6000,0,0,0.5500,0.6500,14.8500,14.8500,1,5,5212,0.5500,18051,0.6500
^VIX,2016-06-01 13:59:47.425,79106880,VIX,2016-06-15,15.000,P,5,81,0.6000,0,0,0.5500,0.6500,12.7250,12.7250,1,5,4677,0.5500,9207,0.6500
^VIX,2016-06-01 14:01:46.075,79671114,VIX,2016-06-15,15.000,P,5,100,0.6000,0,0,0.5500,0.6500,14.8000,14.8000,1,5,13718,0.5500,19962,0.6500
^VIX,2016-06-01 14:06:47.100,80954656,VIX,2016-06-15,15.000,P,5,6,0.6000,0,0,0.5500,0.6000,14.8000,14.8000,1,5,16387,0.5500,145,0.6000
^VIX,2016-06-01 14:06:47.125,349390865,VIX,2016-06-15,15.000,P,5,20,0.6000,0,0,0.5500,0.6000,14.8000,14.8000,1,5,16943,0.5500,125,0.6000
^VIX,2016-06-01 14:06:47.125,215173293,VIX,2016-06-15,15.000,P,5,125,0.6000,0,0,0.5500,0.6000,14.8000,14.8000,1,5,16943,0.5500,125,0.6000
^VIX,2016-06-01 15:22:59.525,95271724,VIX,2016-06-15,15.000,P,5,1,0.6800,35,0,0.6500,0.7000,14.6750,14.6750,1,5,19596,0.6500,7,0.7000
^VIX,2016-06-01 15:25:39.200,95870497,VIX,2016-06-15,15.000,P,5,3,0.7000,0,0,0.6500,0.7500,14.6750,14.6750,1,5,15144,0.6500,10027,0.7500
^VIX,2016-06-01 15:25:42.025,162995304,VIX,2016-06-15,15.000,P,5,49,0.7000,0,0,0.6500,0.7000,14.6750,14.6750,1,5,15144,0.6500,11,0.7000
^VIX,2016-06-01 15:38:59.050,98491622,VIX,2016-06-15,15.000,P,5,6,0.7000,0,0,0.6500,0.7000,14.6000,14.6000,1,5,18636,0.6500,6,0.7000
^VIX,2016-06-01 15:39:21.875,98574570,VIX,2016-06-15,15.000,P,5,90,0.7000,0,0,0.7000,0.7500,14.6000,14.6000,1,5,90,0.7000,18243,0.7500
^VIX,2016-06-01 15:40:03.525,98719587,VIX,2016-06-15,15.000,P,5,5,0.7000,0,0,0.7000,0.7500,14.6000,14.6000,1,5,43,0.7000,15931,0.7500
^VIX,2016-06-01 15:51:31.975,100945481,VIX,2016-06-15,15.000,P,5,110,0.6700,35,0,0.6500,0.7000,14.6500,14.6500,1,5,695,0.6500,10185,0.7000
^VIX,2016-06-01 15:53:54.525,34217624,VIX,2016-06-15,15.000,P,5,3,0.6500,0,0,0.6500,0.7000,14.6500,14.6500,1,5,37,0.6500,10389,0.7000
^VIX,2016-06-01 15:54:26.325,101450079,VIX,2016-06-15,15.000,P,5,37,0.6500,0,0,0.6000,0.7000,14.6500,14.6500,1,5,8860,0.6000,19033,0.7000
^VIX,2016-06-01 15:54:32.750,101477800,VIX,2016-06-15,15.000,P,5,16,0.6500,0,0,0.6000,0.7000,14.6500,14.6500,1,5,15529,0.6000,10048,0.7000
^VIX,2016-06-01 15:56:15.950,101882846,VIX,2016-06-15,15.000,P,5,12,0.6500,0,0,0.6500,0.7000,14.6500,14.6500,1,5,12,0.6500,19889,0.7000
^VIX,2016-06-01 16:11:48.200,103262889,VIX,2016-06-15,15.000,P,5,55,0.6700,35,0,0.6500,0.7000,14.6500,14.6500,1,5,6,0.6500,16067,0.7000
^VIX,2016-06-01 09:30:03.025,261920,VIX,2016-06-15,16.000,C,5,2,0.9500,0,0,0.8000,0.9500,15.1000,15.1000,1,5,3600,0.8000,4267,0.9500
^VIX,2016-06-01 09:30:03.025,134479746,VIX,2016-06-15,16.000,C,5,2,0.8600,35,0,0.8000,0.9500,15.1000,15.1000,1,5,3600,0.8000,4267,0.9500
^VIX,2016-06-01 09:30:04.025,295305,VIX,2016-06-15,16.000,C,5,50,0.8600,35,0,0.8000,0.9500,15.1000,15.1000,1,5,3760,0.8000,4191,0.9500
^VIX,2016-06-01 09:31:27.800,1450767,VIX,2016-06-15,16.000,C,5,1,0.9500,95,0,0.8500,0.9500,15.1500,15.1500,1,5,15908,0.8500,9748,0.9500
^VIX,2016-06-01 09:32:02.400,1801848,VIX,2016-06-15,16.000,C,5,2,0.8900,35,0,0.8500,0.9500,15.1750,15.1750,1,5,13116,0.8500,10131,0.9500
^VIX,2016-06-01 09:32:20.225,1976532,VIX,2016-06-15,16.000,C,5,10,0.8900,35,0,0.8500,0.9500,15.1750,15.1750,1,5,14116,0.8500,11697,0.9500
^VIX,2016-06-01 09:35:24.575,3363002,VIX,2016-06-15,16.000,C,5,10,0.9500,0,0,0.9000,0.9500,15.2500,15.2500,1,5,3725,0.9000,669,0.9500
^VIX,2016-06-01 09:35:58.975,3647960,VIX,2016-06-15,16.000,C,5,25,0.9500,0,0,0.9000,0.9500,15.2500,15.2500,1,5,11373,0.9000,620,0.9500
^VIX,2016-06-01 09:36:03.475,3702273,VIX,2016-06-15,16.000,C,5,2,0.9100,35,0,0.9000,0.9500,15.2500,15.2500,1,5,11317,0.9000,545,0.9500
^VIX,2016-06-01 09:40:09.325,5052418,VIX,2016-06-15,16.000,C,5,100,0.9000,0,0,0.8500,0.9000,15.2750,15.2750,1,5,19184,0.8500,165,0.9000
^VIX,2016-06-01 09:40:25.050,5138879,VIX,2016-06-15,16.000,C,5,165,0.9000,0,0,0.8500,0.9500,15.2750,15.2750,1,5,19653,0.8500,2999,0.9500
^VIX,2016-06-01 09:41:23.125,5468557,VIX,2016-06-15,16.000,C,5,1,0.8800,35,0,0.8500,0.9000,15.2000,15.2000,1,5,8990,0.8500,1183,0.9000
^VIX,2016-06-01 09:42:10.925,5713754,VIX,2016-06-15,16.000,C,5,100,0.9000,0,0,0.8500,0.9000,15.2500,15.2500,1,5,16010,0.8500,526,0.9000
^VIX,2016-06-01 09:45:01.950,7024126,VIX,2016-06-15,16.000,C,5,2,0.9000,0,0,0.8500,0.9000,15.2250,15.2250,1,5,2734,0.8500,1368,0.9000
^VIX,2016-06-01 09:45:32.325,7237576,VIX,2016-06-15,16.000,C,5,100,0.9000,0,0,0.8500,0.9000,15.2250,15.2250,1,5,10157,0.8500,502,0.9000
^VIX,2016-06-01 09:47:36.375,8215920,VIX,2016-06-15,16.000,C,5,2,0.8900,35,0,0.8500,0.9500,15.2250,15.2250,1,5,16287,0.8500,16448,0.9500
^VIX,2016-06-01 09:49:44.275,9137944,VIX,2016-06-15,16.000,C,5,3,0.8800,35,0,0.8500,0.9000,15.2000,15.2000,1,5,7908,0.8500,797,0.9000
^VIX,2016-06-01 09:51:48.025,9853447,VIX,2016-06-15,16.000,C,5,20,0.8800,106,0,0.8500,0.9000,15.1500,15.1500,1,5,2849,0.8500,9200,0.9000
^VIX,2016-06-01 09:56:35.650,78469059,VIX,2016-06-15,16.000,C,5,10,0.9500,0,0,0.9000,1.0000,15.2000,15.2000,1,5,16576,0.9000,3719,1.0000
^VIX,2016-06-01 10:00:46.600,13737963,VIX,2016-06-15,16.000,C,5,1,0.9100,35,0,0.9000,0.9500,15.2000,15.2000,1,5,554,0.9000,1772,0.9500
^VIX,2016-06-01 10:01:09.000,14022689,VIX,2016-06-15,16.000,C,5,8,0.9500,0,0,0.9000,0.9500,15.2250,15.2250,1,5,11115,0.9000,9,0.9500
^VIX,2016-06-01 10:01:09.000,81131608,VIX,2016-06-15,16.000,C,5,9,0.9500,0,0,0.9000,1.0000,15.2250,15.2250,1,5,11115,0.9000,4820,1.0000
^VIX,2016-06-01 10:02:15.950,81901895,VIX,2016-06-15,16.000,C,5,5,0.9500,0,0,0.9000,0.9500,15.2250,15.2250,1,5,18930,0.9000,97,0.9500
^VIX,2016-06-01 10:03:31.475,15513182,VIX,2016-06-15,16.000,C,5,279,0.9000,0,0,0.8500,0.9500,15.2000,15.2000,1,5,13102,0.8500,10148,0.9500
^VIX,2016-06-01 10:03:31.500,15514189,VIX,2016-06-15,16.000,C,5,51,0.9000,0,0,0.8500,0.9500,15.2000,15.2000,1,5,17957,0.8500,10149,0.9500
^VIX,2016-06-01 10:07:44.025,17482010,VIX,2016-06-15,16.000,C,5,20,0.8500,0,0,0.8500,0.9000,15.0750,15.0750,1,5,436,0.8500,8073,0.9000
^VIX,2016-06-01 10:08:03.850,17595462,VIX,2016-06-15,16.000,C,5,4,0.8500,0,0,0.8000,0.9000,15.1500,15.1500,1,5,5388,0.8000,14963,0.9000
^VIX,2016-06-01 10:08:08.975,17633132,VIX,2016-06-15,16.000,C,5,10,0.8500,0,0,0.8000,0.9000,15.1250,15.1250,1,5,5287,0.8000,15536,0.9000
^VIX,2016-06-01 10:08:18.600,17692799,VIX,2016-06-15,16.000,C,5,8,0.8500,0,0,0.8000,0.8500,15.1000,15.1000,1,5,16774,0.8000,232,0.8500
^VIX,2016-06-01 10:08:44.150,152039961,VIX,2016-06-15,16.000,C,5,14,0.8500,0,0,0.8000,0.8500,15.1500,15.1500,1,5,21789,0.8000,232,0.8500
^VIX,2016-06-01 10:08:44.150,420475532,VIX,2016-06-15,16.000,C,5,36,0.8500,0,0,0.8000,0.8500,15.1500,15.1500,1,5,20789,0.8000,218,0.8500
^VIX,2016-06-01 10:08:44.150,17822440,VIX,2016-06-15,16.000,C,5,115,0.8500,0,0,0.8000,0.8500,15.1500,15.1500,1,5,20789,0.8000,218,0.8500
^VIX,2016-06-01 10:08:44.175,84931401,VIX,2016-06-15,16.000,C,5,8,0.8500,0,0,0.8000,0.8500,15.1500,15.1500,1,5,20789,0.8000,67,0.8500
^VIX,2016-06-01 10:08:44.175,17823096,VIX,2016-06-15,16.000,C,5,59,0.8500,0,0,0.8000,0.8500,15.1500,15.1500,1,5,22062,0.8000,59,0.8500
^VIX,2016-06-01 10:13:23.550,19487642,VIX,2016-06-15,16.000,C,5,2,0.8700,35,0,0.8500,0.9000,15.0000,15.0000,1,5,16100,0.8500,4,0.9000
^VIX,2016-06-01 10:14:05.900,19676847,VIX,2016-06-15,16.000,C,5,5,0.8800,35,0,0.8500,0.9000,15.0250,15.0250,1,5,17095,0.8500,2,0.9000
^VIX,2016-06-01 10:27:37.275,25078299,VIX,2016-06-15,16.000,C,5,2,0.9000,0,0,0.8500,0.9000,15.1250,15.1250,1,5,18636,0.8500,100,0.9000
^VIX,2016-06-01 10:27:37.275,293514256,VIX,2016-06-15,16.000,C,5,10,0.9000,0,0,0.8500,0.9000,15.1250,15.1250,1,5,18450,0.8500,98,0.9000
^VIX,2016-06-01 10:27:37.275,226405508,VIX,2016-06-15,16.000,C,5,88,0.9000,0,0,0.8500,0.9000,15.1250,15.1250,1,5,18450,0.8500,98,0.9000
^VIX,2016-06-01 10:27:37.750,25093710,VIX,2016-06-15,16.000,C,5,103,0.9000,0,0,0.9000,0.9500,15.1500,15.1500,1,5,202,0.9000,4995,0.9500
^VIX,2016-06-01 10:30:03.550,25916567,VIX,2016-06-15,16.000,C,5,100,0.9000,0,0,0.8500,0.9000,15.1500,15.1500,1,5,18598,0.8500,100,0.9000
^VIX,2016-06-01 10:34:24.325,228780054,VIX,2016-06-15,16.000,C,5,2,0.8500,35,0,0.8500,0.9000,15.1250,15.1250,1,5,46,0.8500,7931,0.9000
^VIX,2016-06-01 10:34:24.350,161671763,VIX,2016-06-15,16.000,C,5,7,0.8500,35,0,0.8500,0.9000,15.1250,15.1250,1,5,346,0.8500,7931,0.9000
^VIX,2016-06-01 10:34:24.350,27454248,VIX,2016-06-15,16.000,C,5,1,0.8700,35,0,0.8500,0.9000,15.1250,15.1250,1,5,306,0.8500,7998,0.9000
^VIX,2016-06-01 10:34:36.500,94643356,VIX,2016-06-15,16.000,C,5,9,0.8800,35,0,0.8000,0.9000,15.1250,15.1250,1,5,9007,0.8000,15347,0.9000
^VIX,2016-06-01 10:36:35.375,162687173,VIX,2016-06-15,16.000,C,5,6,0.8500,0,0,0.8000,0.8500,15.1250,15.1250,1,5,20448,0.8000,20,0.8500
^VIX,2016-06-01 10:36:35.400,498232622,VIX,2016-06-15,16.000,C,5,14,0.8500,0,0,0.8000,0.8500,15.1250,15.1250,1,5,21248,0.8000,14,0.8500
^VIX,2016-06-01 10:37:14.650,28809436,VIX,2016-06-15,16.000,C,5,3,0.8500,0,0,0.8000,0.9000,15.1250,15.1250,1,5,7192,0.8000,20798,0.9000
^VIX,2016-06-01 10:39:43.950,163891164,VIX,2016-06-15,16.000,C,5,9,0.8500,0,0,0.8000,0.8500,15.0500,15.0500,1,5,18296,0.8000,212,0.8500
^VIX,2016-06-01 10:39:44.000,29675701,VIX,2016-06-15,16.000,C,5,5,0.8500,0,0,0.8000,0.8500,15.0500,15.0500,1,5,21557,0.8000,198,0.8500
^VIX,2016-06-01 10:40:30.100,29944851,VIX,2016-06-15,16.000,C,5,5,0.8500,0,0,0.8000,0.8500,15.0500,15.0500,1,5,20388,0.8000,198,0.8500
^VIX,2016-06-01 10:40:30.125,164164224,VIX,2016-06-15,16.000,C,5,193,0.8500,0,0,0.8000,0.9000,15.0500,15.0500,1,5,21332,0.8000,3100,0.9000
^VIX,2016-06-01 10:41:08.800,30143084,VIX,2016-06-15,16.000,C,5,2,0.9000,95,0,0.8500,0.9000,15.0250,15.0250,1,5,1198,0.8500,4685,0.9000
^VIX,2016-06-01 10:45:34.900,31671130,VIX,2016-06-15,16.000,C,5,1,0.8700,35,0,0.8500,0.9000,15.1250,15.1250,1,5,10176,0.8500,1652,0.9000
^VIX,2016-06-01 10:46:22.250,31916831,VIX,2016-06-15,16.000,C,5,4,0.8700,35,0,0.8500,0.9000,15.1250,15.1250,1,5,10551,0.8500,1622,0.9000
^VIX,2016-06-01 10:47:38.250,32330266,VIX,2016-06-15,16.000,C,5,1,0.8700,35,0,0.8500,0.9000,15.1250,15.1250,1,5,10819,0.8500,929,0.9000
^VIX,2016-06-01 10:52:03.275,33615041,VIX,2016-06-15,16.000,C,5,12,0.8500,35,0,0.8000,0.8500,15.0500,15.0500,1,5,9962,0.8000,6,0.8500
^VIX,2016-06-01 10:52:15.150,33721157,VIX,2016-06-15,16.000,C,5,1,0.8300,35,0,0.8000,0.8500,15.0500,15.0500,1,5,5093,0.8000,1369,0.8500
^VIX,2016-06-01 10:53:00.875,168317477,VIX,2016-06-15,16.000,C,5,1,0.8200,35,0,0.8000,0.8500,14.9750,14.9750,1,5,321,0.8000,16745,0.8500
^VIX,2016-06-01 10:53:00.875,638079567,VIX,2016-06-15,16.000,C,5,10,0.8200,35,0,0.8000,0.8500,14.9750,14.9750,1,5,321,0.8000,16745,0.8500
^VIX,2016-06-01 10:53:57.525,34350984,VIX,2016-06-15,16.000,C,5,2,0.8200,35,0,0.8000,0.8500,15.0500,15.0500,1,5,2015,0.8000,4868,0.8500
^VIX,2016-06-01 10:57:00.150,35590451,VIX,2016-06-15,16.000,C,5,1,0.8200,35,0,0.8000,0.8500,14.9750,14.9750,1,5,627,0.8000,5127,0.8500
^VIX,2016-06-01 11:00:59.425,36951779,VIX,2016-06-15,16.000,C,5,10,0.8000,0,0,0.8000,0.8500,14.9750,14.9750,1,5,11,0.8000,15051,0.8500
^VIX,2016-06-01 11:01:04.675,36998630,VIX,2016-06-15,16.000,C,5,5,0.8000,0,0,0.8000,0.8500,14.9250,14.9250,1,5,6,0.8000,15525,0.8500
^VIX,2016-06-01 11:01:15.850,37061309,VIX,2016-06-15,16.000,C,5,6,0.8000,0,0,0.7500,0.8000,14.9250,14.9250,1,5,5957,0.7500,8,0.8000
^VIX,2016-06-01 11:01:15.850,1446348232,VIX,2016-06-15,16.000,C,5,28,0.7900,35,0,0.7500,0.8000,14.9250,14.9250,1,5,4716,0.7500,8,0.8000
^VIX,2016-06-01 11:01:33.350,37332089,VIX,2016-06-15,16.000,C,5,10,0.7700,35,0,0.7000,0.8000,14.9000,14.9000,1,5,14802,0.7000,14140,0.8000
^VIX,2016-06-01 11:02:08.200,104764987,VIX,2016-06-15,16.000,C,5,50,0.7800,35,0,0.7500,0.8000,14.9000,14.9000,1,5,317,0.7500,13335,0.8000
^VIX,2016-06-01 11:02:39.950,37842395,VIX,2016-06-15,16.000,C,5,52,0.7800,35,0,0.7500,0.8000,14.9750,14.9750,1,5,300,0.7500,16445,0.8000
^VIX,2016-06-01 11:02:48.350,507647571,VIX,2016-06-15,16.000,C,5,10,0.7500,35,0,0.7000,0.8000,14.9500,14.9500,1,5,7023,0.7000,16222,0.8000
^VIX,2016-06-01 11:02:48.700,37894671,VIX,2016-06-15,16.000,C,5,10,0.7700,35,0,0.7000,0.8000,14.9500,14.9500,1,5,9507,0.7000,20149,0.8000
^VIX,2016-06-01 11:02:48.700,37894787,VIX,2016-06-15,16.000,C,5,118,0.7700,35,0,0.7000,0.8000,14.9500,14.9500,1,5,9438,0.7000,20193,0.8000
^VIX,2016-06-01 11:04:32.650,38404698,VIX,2016-06-15,16.000,C,5,5,0.7200,35,0,0.7000,0.7500,14.9000,14.9000,1,5,12309,0.7000,15,0.7500
^VIX,2016-06-01 11:05:52.350,38903548,VIX,2016-06-15,16.000,C,5,8,0.7200,35,0,0.7000,0.7500,14.8750,14.8750,1,5,6395,0.7000,1066,0.7500
^VIX,2016-06-01 11:08:01.575,106766554,VIX,2016-06-15,16.000,C,5,4,0.7500,0,0,0.7000,0.7500,14.8750,14.8750,1,5,3502,0.7000,7,0.7500
^VIX,2016-06-01 11:13:09.150,41309180,VIX,2016-06-15,16.000,C,5,1,0.7300,35,0,0.7000,0.7500,14.7750,14.7750,1,5,5328,0.7000,1566,0.7500
^VIX,2016-06-01 11:13:28.025,376945210,VIX,2016-06-15,16.000,C,5,2,0.7300,35,0,0.7000,0.7500,14.7750,14.7750,1,5,4031,0.7000,1456,0.7500
^VIX,2016-06-01 11:14:05.275,108683729,VIX,2016-06-15,16.000,C,5,2,0.7300,35,0,0.7000,0.7500,14.7750,14.7750,1,5,9839,0.7000,882,0.7500
